0.332632	-0.218982
0.381543	-0.30844
0.417777	-0.398487
0.381705	-0.477537
0.445301	-0.584506
0.340151	-0.640724
0.542119	-0.490883
0.649378	-0.467319
0.446245	-0.470911
0.424391	-0.39083
0.465516	-0.393394
0.414056	-0.496734
0.424942	-0.602397
0.426392	-0.562013
0.495976	-0.656314
0.441926	-0.590807
0.414889	-0.603433
0.433465	-0.532032
0.442244	-0.488603
0.422367	-0.577981
0.439187	-0.407557
0.297327	-0.318905
0.363549	-0.446972
0.270476	-0.510866
0.148266	-0.447359
0.3132	-0.336642
0.421246	-0.29745
0.388554	-0.498386
0.293996	-0.504633
0.209109	-0.539582
0.419098	-0.711175
0.558159	-0.573703
0.479541	-0.345654
0.364779	-0.428161
0.439887	-0.527448
0.689554	-0.619604
0.547768	-0.583648
0.401949	-0.466156
0.464775	-0.431807
0.461102	-0.416646
0.474302	-0.422247
0.604647	-0.468994
0.501243	-0.512693
0.482713	-0.561779
0.491595	-0.506444
0.386944	-0.42469
0.559137	-0.364183
0.588439	-0.298204
0.420059	-0.407534
0.283991	-0.498263
0.314696	-0.523695
0.355889	-0.644136
0.279598	-0.674212
0.274995	-0.780954
0.502655	-0.723972
0.516318	-0.537074
0.486073	-0.503139
0.317298	-0.641293
0.34406	-0.68674
0.54788	-0.612112
0.460124	-0.549309
0.481153	-0.439414
0.598918	-0.349886
0.614409	-0.531333
0.616019	-0.410482
0.530741	-0.432072
0.465178	-0.588574
0.234745	-0.684333
0.42999	-0.552427
0.640822	-0.533823
0.461473	-0.572756
0.383301	-0.569554
0.451721	-0.499397
0.465279	-0.548243
0.485127	-0.547247
0.336372	-0.613637
0.364265	-0.520581
0.447629	-0.395494
0.448584	-0.516742
0.518382	-0.550647
0.590065	-0.324699
0.581701	-0.407837
0.524957	-0.365621
0.582224	-0.215043
0.773802	-0.232841
0.59366	-0.317994
0.36427	-0.34488
0.480423	-0.420372
0.504383	-0.502434
0.260343	-0.445063
0.321215	-0.562756
0.282097	-0.573823
0.304651	-0.525698
0.321339	-0.543061
0.383252	-0.499498
0.451481	-0.355907
0.510358	-0.365307
0.409359	-0.51128
0.360956	-0.333067
0.64483	-0.177518
1.56747	0.131504
1.79823	0.0733028
1.68708	0.0972336
1.73722	0.286619
1.67828	0.425996
1.61873	0.286307
1.66318	0.149491
1.67308	0.0904223
1.68177	0.100217
1.76955	0.186233
1.64388	0.132934
1.54307	0.146029
1.67293	0.177082
1.59011	0.191015
1.44146	0.245655
1.59555	0.142717
1.66424	-0.123339
1.61279	-0.270509
1.65732	-0.165075
1.54351	-0.0296856
1.43119	0.0301191
1.53576	0.0294667
1.44993	-0.0548682
1.45436	-0.257015
1.33698	-0.127252
1.32437	-0.0764447
1.39074	-0.0703623
1.22079	-0.0777201
1.13469	-0.0824927
1.2763	-0.215843
1.23417	-0.195854
1.20941	-0.187785
1.20636	-0.281499
1.21537	-0.270885
1.30268	-0.276841
1.30037	-0.273853
1.23676	-0.307118
1.17353	-0.317899
1.15119	-0.241511
1.12658	-0.190789
