-15.7835	-5.57577
-10.3075	-3.05847
-1.25544	0.683771
2.36397	-1.0721
-6.96786	2.53764
0.897381	-3.61942
-2.80606	-0.92338
-0.957918	0.338573
5.12901	-5.52124
0.296662	2.67539
3.95595	0.0253702
-1.85046	0.000732242
-1.70136	5.25773
5.36883	-18.4749
-17.9792	-12.053
-12.4295	1.17463
-0.292137	-2.17407
-5.54625	-8.83272
-4.05066	-2.80621
2.0351	-2.80734
-1.21403	-0.904092
-6.62061	3.90622
0.0621749	-4.25789
-4.53002	-6.45156
-2.06281	3.22536
0.907562	4.29156
6.35416	-0.190522
-1.86461	-18.8469
-18.6603	-13.6743
-12.6407	-1.72631
-5.19786	3.95006
-0.481621	-8.15988
-7.09707	-3.70757
-5.49031	4.50148
3.31664	1.53096
10.5397	-2.03911
5.36501	-5.6009
-2.19064	3.7047
3.70485	0.0144276
-0.637393	-0.756948
-1.63084	-0.113974
-0.638037	-16.4603
-16.6398	-7.01074
-10.6671	1.308
-4.15598	-2.56685
-3.80982	-4.06857
-6.56189	-0.06677
7.10796	-3.24856
-5.37648	1.72288
-1.44198	-12.49
-4.85156	-5.11401
-2.42503	6.90372
0.193361	-0.589071
-3.52771	2.0206
3.79793	-1.57857
-0.0797885	-16.9586
-17.6137	-12.5381
-13.9011	-4.62743
-5.60867	-3.83155
-6.17816	-8.40974
-9.21969	-0.0675359
-5.0975	-2.23163
-3.84731	0.265828
-3.29028	-4.03081
0.448318	6.37646
3.76351	0.464702
-5.02534	-2.01916
4.21652	-0.734604
4.0091	0.793803
2.53667	-16.805
-18.4189	-13.1422
-13.6903	-0.557051
0.997315	2.14772
-1.87231	-3.04986
-3.77281	-7.18836
0.135096	-0.493436
-0.830082	2.20864
1.37903	-6.84797
0.435381	-8.5351
-1.51343	0.53251
2.21868	1.0675
-1.60472	-4.66838
1.8708	1.42773
2.02293	-19.1235
-18.8756	-12.4812
-13.3451	2.6932
3.4546	-0.0430874
1.01714	0.144378
-4.21013	-6.01678
6.8821	-1.46238
-2.19238	0.123181
-2.28313	-4.97942
-3.02316	0.651239
-10.9944	-3.00575
-4.90447	-3.21471
-3.1513	-3.65156
-4.58322	1.40813
-0.546777	-1.89062
-3.19873	-7.77923
-9.67192	-12.7142
-11.7556	-16.5098
-16.7176	6.06445
3.26317	-9.12726
-11.2909	-2.35464
1.18028	-6.07123
-4.35182	-7.73476
-7.22039	0.700346
2.41745	-6.20099
-4.59752	-0.282709
0.618515	0.878167
1.30091	0.0215173
-1.64849	-4.6525
-5.13492	-4.95599
-7.22468	-1.85094
-2.69602	-8.44807
-10.0392	2.30263
0.5257	-17.0622
-19.543	-6.19407
-6.73823	-3.99006
-4.29707	-6.6372
-4.40058	6.21788
2.10506	-6.38394
-6.68511	-3.99513
-4.00272	3.56901
2.51958	3.5295
6.14652	-8.13888
-7.46363	-6.09495
-4.46003	2.98287
2.60187	-10.4553
-8.44117	-3.47755
-6.50282	-23.1196
-16.6038	-4.54536
-4.02819	8.68685
5.74726	-14.7525
-14.4494	3.13245
5.22001	-7.96782
-11.222	0.00107064
1.66433	4.88651
-0.653731	-2.55354
0.43751	-15.0716
-12.7737	-9.3707
-9.12842	-0.679026
-0.0336629	-22.1548
-21.0312	-4.11279
-4.21717	7.9534
0.114502	-9.57121
-6.22088	1.40018
-0.113624	-0.159103
-0.144054	-8.53186
-9.25683	-1.46512
-4.25127	-1.3708
-1.26439	-6.78976
-8.20227	4.98527
5.42462	-10.3171
-13.3596	-2.50008
-1.66193	-0.41038
-0.143861	-22.2651
-22.9263	-5.09541
-7.31886	-8.37745
-15.7535	-8.88588
-7.43729	3.11211
3.77445	5.83737
-2.3834	-2.48032
0.503633	-3.19249
-2.72833	-4.96984
-1.53577	-0.294414
-2.23761	1.37689
2.2892	-14.7444
-14.1808	0.676371
1.86726	-1.68623
-1.55516	-23.3747
-24.9351	-5.02177
-8.71134	-12.76
-8.73884	-5.45148
-9.77308	-1.05919
-0.715923	-4.03859
-6.30367	5.08734
3.65758	-4.60722
-2.06575	4.10663
6.22582	1.81169
-1.21265	0.791037
3.39696	-6.66602
-6.00519	-1.64756
0.710438	-4.87249
-4.73075	-16.6108
-14.9453	2.29495
0.783955	-19.633
-15.3613	-5.63366
-4.53561	-2.02236
-2.56154	-4.96877
-7.44041	2.33193
7.13612	-9.64487
-10.9048	-5.85375
-7.72365	0.95631
-0.960009	1.20655
2.96803	-10.8636
-9.11469	-12.8169
-13.3198	-3.48576
-3.15979	-11.4092
-14.0155	-13.1022
-9.78509	-1.10829
5.30291	4.92615
-1.49798	-8.54714
-7.74957	2.96517
3.33637	-2.07877
-4.88708	-6.09181
-3.68648	5.0449
0.439142	-6.84351
-7.03527	2.82584
-1.18347	-10.3887
-9.91353	7.24806
5.41305	-5.5649
-4.19666	-6.9365
-8.30189	-11.558
-12.8054	-8.75631
-5.92143	-0.129585
-0.982947	0.188525
1.57306	-3.59609
-0.850652	-4.849
-9.43557	2.55044
1.87096	-2.08345
-1.41585	-4.73699
-2.63852	6.3867
5.58511	-8.522
-9.70645	-5.39852
-4.8483	-6.45875
-4.69877	-19.3066
-23.0485	-10.5971
-8.83146	-1.02329
1.37753	-2.52769
-3.90865	-10.5748
-6.72045	7.10979
-0.48656	-1.36467
-3.8026	-8.12124
-7.68902	-0.920301
-0.634013	-2.46331
0.599008	4.93609
4.97891	-1.77785
-0.0229847	-5.01738
-4.33929	-6.41729
-5.45226	-9.29389
-6.91757	-7.44284
-6.59059	-7.35189
-9.48731	-6.4255
-10.1628	11.2819
0.216797	-0.692234
-6.69176	-7.33321
-7.22957	-4.65214
-6.83071	1.49009
-0.857494	-2.10099
0.0995669	6.45533
4.05252	-21.0236
-18.7453	-2.49317
0.75583	0.074812
3.76556	-4.90855
-13.1006	-7.93944
-6.88436	-2.44404
-2.27994	-1.15114
-6.689	4.47637
1.41216	-7.58744
-7.31454	-2.62708
-3.81763	-2.83924
2.75628	-6.66405
-7.31698	0.524058
-0.0832662	6.45793
5.87288	-6.13691
-7.36623	-6.38099
-1.37389	-3.05051
-3.61884	-13.8981
-13.1973	-10.1346
-11.1897	0.998087
-1.43105	-7.91814
-5.80385	-3.74978
-1.6317	-7.25096
-4.68503	3.49931
2.89727	-12.0978
-8.12243	1.84669
1.9739	1.66684
-3.38489	-4.16661
1.35008	-4.06682
-5.8659	0.761276
-1.85398	3.10765
4.884	-2.49972
-1.86804	2.9503
-5.02101	-5.09219
-4.21521	1.55533
-1.56997	1.95003
10.1125	5.74014
5.93614	0.0517018
-5.73354	-4.6353
-3.86455	5.25636
3.25453	0.857912
-4.28417	0.220706
2.8906	-24.8447
-24.626	0.408039
0.55139	-14.5373
-12.9752	-0.0640497
-4.29407	-11.0987
-4.64102	-10.4901
-6.7292	7.2202
7.01725	3.01767
-0.293578	4.32691
1.54947	-5.51335
-4.54157	-4.40757
-10.7602	2.23279
-0.186725	2.47016
-2.53362	-5.59897
-1.92873	-15.6969
-16.2352	-11.9196
-10.7762	0.840416
6.311	-3.69025
3.27161	-1.47953
-8.39916	-4.19551
-5.4899	-5.29782
-5.33588	-8.60872
-6.36703	3.82126
1.35366	1.04216
-1.35368	-1.74564
-1.46389	-1.12183
-7.42458	-5.66747
1.57074	-1.83166
-0.991787	-10.5162
-12.9489	-11.1371
-7.33265	4.78062
-1.58906	-10.8602
-16.4537	-15.8445
-15.0464	-2.75419
-10.3875	1.03268
-0.559058	-7.7643
-7.49441	-5.67951
-4.5942	-2.3439
-4.38822	0.246715
-1.60609	-0.943209
1.32901	-0.41358
-2.39541	-2.69976
-1.9465	-11.2634
-11.9032	-9.24396
-10.9607	-4.34533
-4.78962	-20.8589
-20.3343	-3.43528
-3.1916	5.92816
2.35421	-5.24486
-2.48607	-0.361942
-0.305042	-2.51135
0.470744	-8.05843
-4.91593	-5.48738
-8.24865	4.56971
3.98978	-2.38514
-1.78441	-4.94465
-1.34655	-9.87804
-8.20985	-17.1181
-18.3473	-8.81897
-5.75371	-2.63251
-1.15655	-0.361514
-0.616381	-3.99872
-3.46027	0.579449
-0.0648758	-2.06769
-5.67831	-11.3528
-3.09877	-1.44389
-1.78114	-1.01902
-2.83279	0.16224
-0.124793	-2.47901
-3.90944	-1.66702
-0.139623	-5.60597
-3.15859	-10.7383
-10.4516	-6.76973
0.930161	-3.16181
-3.56691	-5.63759
-3.42732	-4.83286
-7.47553	-10.6721
-6.77899	-5.17965
-13.1776	-3.14283
-0.49401	-3.44226
-6.37231	0.0617476
2.70181	0.47877
6.06145	-3.66379
3.4614	0.111012
0.575246	-13.422
-17.1686	-2.5417
-3.38862	1.67933
3.14397	-1.58512
-9.45909	-4.64998
3.02986	-1.44907
-9.85251	-4.6145
-2.71294	-6.04801
-9.10293	-9.57445
-2.32161	-7.22757
-11.8005	-6.11083
-7.48211	-7.01412
-7.11518	-13.2577
-2.08066	-1.87901
-2.37704	-2.79524
-1.80092	-2.9894
-6.69928	-3.0285
-6.75752	-5.63396
-7.04479	-4.16867
-4.43723	-10.7875
-13.6509	-0.113185
3.46611	-11.0028
-10.6143	-13.5611
-7.76624	-2.21846
3.3879	-0.849808
-1.63818	2.26934
1.99969	-4.83334
-4.25947	1.57488
2.21464	-13.1056
-15.0126	-20.1533
-18.6194	-3.48145
-0.636147	3.55214
9.07087	-1.79355
-6.41482	-1.91657
-2.58272	-0.827172
0.926285	-4.17891
5.34949	-3.96779
-6.69223	-7.22095
-10.235	0.124175
4.26542	8.94419
7.71563	-1.2497
-0.189628	-3.05526
1.94128	-9.31929
-8.32605	-11.5183
-9.63777	3.09266
2.8918	3.15448
7.10557	6.70426
4.73153	-3.0099
-4.82399	-3.11182
-2.1683	-9.81609
-7.3427	-3.4319
2.62223	-4.98915
-2.54651	3.65299
-4.20635	0.899493
1.22728	-3.62406
-3.31562	-1.84291
-1.41298	-17.5979
-18.8336	-13.2501
-13.0698	3.14213
-0.765659	-3.33896
-2.21893	-8.39168
-0.92793	-2.24852
0.841581	-4.46022
-6.63236	2.42769
3.12096	3.9028
1.4619	5.16996
-2.54405	3.25637
-0.218677	3.06908
3.85748	4.09006
3.23338	4.61165
3.97999	-16.5772
-17.6118	-11.147
-12.2455	4.04203
6.65881	2.29283
2.70521	-2.64804
-1.3029	-0.108779
1.37371	-2.3853
-4.97586	0.53079
-4.1518	1.45347
1.6442	-0.415949
-6.00755	2.79172
0.479373	-1.15621
2.12779	-2.60767
-1.28918	2.07763
0.632147	-18.6776
-17.1945	-13.7139
-16.6698	1.44147
0.0382323	-0.470671
-5.25554	-5.37085
-2.0367	5.98284
6.78665	4.12028
-3.13003	1.26093
3.54144	0.582859
-6.08521	-6.47129
-5.62963	1.95669
2.581	2.54224
-1.40219	-1.85648
-3.23528	2.20966
-2.83552	-17.5222
-16.7932	-10.2688
-11.1262	-1.26037
-0.0442275	-1.42886
-3.17888	-2.3711
-4.56639	-6.02616
0.300062	-6.93078
-2.59036	5.4781
-3.95709	2.59199
-2.92554	1.27485
1.85133	2.94755
6.0714	2.05771
0.301391	-4.29933
