1.44612	0.332632
2.01853	0.381543
2.2525	0.417777
2.36755	0.381705
2.29761	0.445301
2.27156	0.340151
2.28989	0.542119
2.29115	0.649378
2.29971	0.446245
2.22725	0.424391
2.20101	0.465516
2.27374	0.414056
2.3626	0.424942
2.35263	0.426392
2.22409	0.495976
2.22332	0.441926
2.23872	0.414889
2.26111	0.433465
2.26073	0.442244
2.13953	0.422367
2.11178	0.439187
2.12674	0.297327
2.15996	0.363549
2.30296	0.270476
2.28645	0.148266
2.20183	0.3132
2.17658	0.421246
2.2313	0.388554
2.20198	0.293996
2.33767	0.209109
2.38928	0.419098
2.35075	0.558159
2.27325	0.479541
2.27184	0.364779
2.2556	0.439887
2.2688	0.689554
2.35388	0.547768
2.25351	0.401949
2.3608	0.464775
2.38244	0.461102
2.31242	0.474302
2.41371	0.604647
2.53351	0.501243
2.36536	0.482713
2.41143	0.491595
2.41587	0.386944
2.41511	0.559137
2.42125	0.588439
2.55073	0.420059
2.49923	0.283991
2.45625	0.314696
2.48487	0.355889
2.70081	0.279598
2.81388	0.274995
2.66106	0.502655
2.69857	0.516318
2.68018	0.486073
2.61468	0.317298
2.65015	0.34406
2.66489	0.54788
2.62013	0.460124
2.51018	0.481153
2.58488	0.598918
2.65805	0.614409
2.80708	0.616019
2.74316	0.530741
2.59314	0.465178
2.37622	0.234745
2.39648	0.42999
2.32971	0.640822
2.42169	0.461473
2.4574	0.383301
2.52624	0.451721
2.43828	0.465279
2.2864	0.485127
2.49739	0.336372
2.57589	0.364265
2.42514	0.447629
2.31136	0.448584
2.28206	0.518382
2.26085	0.590065
2.33101	0.581701
2.32304	0.524957
2.24059	0.582224
2.25244	0.773802
2.27283	0.59366
2.31894	0.36427
2.38192	0.480423
2.4219	0.504383
2.27633	0.260343
2.25912	0.321215
2.25327	0.282097
2.37722	0.304651
2.37446	0.321339
2.26192	0.383252
2.18516	0.451481
2.21551	0.510358
2.32648	0.409359
2.34154	0.360956
2.45089	0.64483
3.03279	1.56747
4.0203	1.79823
4.12559	1.68708
3.63771	1.73722
4.32969	1.67828
4.60432	1.61873
4.7795	1.66318
4.86032	1.67308
4.88696	1.68177
4.87085	1.76955
4.96147	1.64388
5.00635	1.54307
4.9159	1.67293
4.9243	1.59011
5.0109	1.44146
4.88086	1.59555
4.81541	1.66424
4.81461	1.61279
4.62837	1.65732
4.60129	1.54351
4.69167	1.43119
4.70159	1.53576
4.75116	1.44993
4.83484	1.45436
4.83768	1.33698
4.7953	1.32437
4.81999	1.39074
4.92595	1.22079
4.97262	1.13469
4.9271	1.2763
4.95188	1.23417
5.02563	1.20941
5.04409	1.20636
4.98609	1.21537
5.00794	1.30268
4.97617	1.30037
5.02945	1.23676
5.15667	1.17353
5.0675	1.15119
5.12521	1.12658
5.10286	1.15166
5.15923	1.06728
5.57628	1.07828
6.08821	1.20948
6.25397	1.12368
6.42505	1.06394
6.37452	0.99392
6.56442	0.773705
6.49592	0.654276
6.50361	0.665778
6.47176	0.823633
6.35618	0.865684
6.40912	0.954094
6.31927	0.887111
6.39685	0.8214
6.29565	0.949631
6.23088	0.897516
6.37809	0.714759
6.25512	0.588266
6.25716	0.509288
6.0753	0.745401
5.93857	0.834987
5.89752	0.90437
5.2982	0.831049
4.6352	0.94402
4.78482	0.69897
5.18171	0.444606
5.55042	0.312022
5.67566	0.527901
5.86355	0.50275
6.02683	0.412158
6.07742	0.279816
6.19712	0.0924045
6.32734	-0.206926
